WB_ID,common_name,transcript,status,description,baseMean,log2FoldChange,padj,change,N2_CTR_1,N2_CTR_3,N2_CTR_4,N2_HS_1,N2_HS_3,N2_HS_4,cat
WBGene00197107,,F59A1.17,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00197146,,F41D9.10,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00197149,,C43F9.15,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00197175,,C48A7.8,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00197197,,Y73F8A.1165,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197205,,C23H4.10,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197220,,C54G7.9,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00197224,,C54D1.10,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197229,,F52F12.11,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197230,,F58G1.11,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00197252,,F41C6.10,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00197254,,R153.4,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197267,,F25H8.10,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197270,,K02A4.4,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197286,,C42D8.13,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197287,,Y104H12D.7,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00197288,,F13H6.10,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197289,,T19B10.13,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197300,,R08B4.8,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197310,,F26A10.11,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197314,,F11D5.14,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197319,,C32C4.12,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197369,,F48G7.14,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00197387,,F35E8.18,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197403,,T14F9.12,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197415,,F35A5.10,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197423,,F40F8.14,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197430,,T09A5.18,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00197431,,Y67D8C.15,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00197434,,F26A10.12,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00197443,,F20D1.14,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197470,,F29B9.14,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197478,,T13B5.10,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197480,,ZK1193.7,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00197499,,F08C6.12,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197519,,Y105E8A.41,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197535,,R13.7,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00197546,,F39B3.6,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00197564,,F52D10.8,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197573,,F14B8.11,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00197579,,F44A2.9,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00197598,,F56A11.9,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00197603,,T19C4.21,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197605,,H13J03.1,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00197609,,ZC21.11,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00197641,,T03F7.12,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197642,,C16E9.15,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197644,,H30A04.3,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197654,,T16G1.14,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197671,,F46C8.12,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197672,,C48A7.9,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197678,,R01E6.11,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00197703,,F53B2.14,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197719,,Y42G9A.8,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197738,,F43G9.15,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197742,,F41D9.11,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197771,,F09A5.12,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00197802,,T19F4.3,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197862,,T10E10.10,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00197867,,Y48B6A.19,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197876,,F31F6.10,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197891,,C29F3.9,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197902,,R53.10,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197906,,T04C9.7,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00197950,,K02B12.11,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00197998,,T07D1.10,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00198027,,K04E7.4,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00198028,,K10D6.12,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198052,,Y105E8A.42,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198065,,C54D10.19,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198068,,C25A11.7,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198076,,R13H7.19,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00198090,,C47E8.13,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198093,,F55A12.14,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00198096,,F58A3.7,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198098,,T02C5.6,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198104,,Y58A7A.10,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00198111,,ZK662.7,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198154,,C04C11.12,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198170,,Y53C10A.19,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00198183,,F46C5.11,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198211,,K03H4.5,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198240,,F56E3.12,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00198243,,C07A12.12,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00198266,,R173.8,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198269,,F59D12.12,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198271,,F58G1.12,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198274,,F40H3.10,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198299,,F44E8.44,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198309,,F35D2.11,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198338,,T25E4.4,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198347,,T01B10.11,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198352,,ZK867.13,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198354,,F11D5.17,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198360,,F58H1.19,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198361,,Y66A7AL.6,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00198370,,T25F10.10,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00198374,,F14D12.9,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00198399,,F01G12.12,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198445,,F43G6.14,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198479,,Y22D7AR.19,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198485,,ZK816.7,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198488,,ZC513.17,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198494,,C14F11.18,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198499,,Y37F4.12,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198506,,F55B12.14,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00198515,,F01G12.13,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198518,,Y45F10B.60,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198521,,C07H6.14,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00198539,,T27E4.18,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00198545,,Y53F4B.57,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198576,,F21H12.8,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00198592,,Y71H9A.4,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198608,,T04G9.9,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198612,,ZC334.15,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00198613,,F31F6.11,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00198614,,T24B8.15,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00198616,,F14B8.13,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198626,,Y92C3A.7,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198629,,W05E10.13,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00198638,,ZK525.7,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00198680,,F45E1.12,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198690,,F42H10.13,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198697,,ZK867.15,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00198711,,C54C6.9,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198721,,Y57E12B.5,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198727,,Y23H5A.10,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00198742,,T22B11.8,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198761,,ZK377.7,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00198775,,F23F1.11,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00198834,,C43G2.29,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198847,,F49E2.8,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00198851,,C07A4.8,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198861,,C02D4.8,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198865,,B0198.7,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00198868,,T09B9.7,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198883,,F32B5.12,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198887,,F58B4.10,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198907,,M79.12,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198927,,W06B11.8,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00198929,,T12B3.8,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198937,,ZK287.14,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00198939,,K04C2.9,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00198983,,D1054.21,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00199001,,F54F11.4,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199012,,F08F1.17,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199038,,C02D4.9,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00199044,,K03E5.7,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199054,,F49E10.16,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199056,,C05A9.6,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00199109,,Y49F6B.17,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199116,,C09D4.8,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199117,,C30A5.15,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00199128,,C52E4.16,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199129,,T04F3.8,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199152,,T06F4.11,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199171,,C30H6.19,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199177,,T26H10.6,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00199188,,Y39A1A.29,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199189,,F11D5.19,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199200,,C37A5.12,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199223,,C14F11.22,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199228,,H19M22.8,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199252,,F16F9.13,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00199255,,T10H10.5,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00199260,,H36L18.3,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199276,,C45B11.10,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00199293,,C41G11.14,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199295,,T19C4.22,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199297,,T10E9.12,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00199312,,B0457.13,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199329,,F11D5.21,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199349,,C40H5.14,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00199385,,F52E4.13,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199399,,F26A10.20,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00199415,,C07H6.16,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199433,,K11E4.10,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00199461,,ZK1290.20,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00199470,,ZK970.10,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199486,,Y48G8AR.5,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199492,,Y69A2AR.41,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199493,,C07A9.15,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199494,,ZK836.13,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00199510,,K01A11.7,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199541,,Y41E3.460,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00199549,,ZK809.13,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00199559,,K03H9.11,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00199561,,Y47D3B.18,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199615,,T04F3.9,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199628,,Y7A9D.66,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199631,,F59G1.13,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199646,,Y51B9A.12,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00199648,,DY3.9,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00199660,,E02H4.9,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00199668,,R12G8.3,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00199673,,C18H9.10,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00199690,,F14D12.10,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199702,,C11E4.11,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199712,,K02C4.9,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199716,,C05C9.11,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199718,,F13G3.13,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199719,,C47F8.10,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199749,,T08G2.8,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00199762,,T14F9.16,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199770,,F28B4.8,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199782,,T09A5.20,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199790,,F08A8.9,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199810,,F19G12.12,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199816,,C34G6.11,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199835,,F18H3.6,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00199837,,F14D12.11,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199846,,F08G5.17,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199856,,F08F1.18,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199872,,T01H8.7,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199886,,Y65A5A.26,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00199889,,F58F6.9,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199893,,C29A12.16,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199895,,F35B12.14,Live,ncRNA_gene,0.311190285,1.984780908,,no_change,0,0,0,0,1.867141712,0,
WBGene00199896,,ZK287.15,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199905,,B0198.9,Live,ncRNA_gene,0.228473122,1.984780908,,no_change,0,0,0,1.370838733,0,0,
WBGene00199916,,R04E5.17,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199953,,F38H4.14,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
WBGene00199957,,H02I12.11,Live,ncRNA_gene,0.180534161,1.984780908,,no_change,0,0,0,0,0,1.083204965,
